0,1,2,3,4,5,6,7,8,9,10,11
495.0059538049578,-2.7491278113620456,1.0,692.4617715028779,176.42008372413966,1.0,423.3256809,-3.498723505,0.0,,,
505.1662338407444,15.648581072617532,1.0,720.0724726685207,239.3469320481954,1.0,453.6563454,51.89452421,0.0,-2.8023692649304937,-1.270642625162003,1.0
513.1894630785504,-11.925022014563194,1.0,,,,477.5694964,-30.62697303,0.0,-1.6887404298475013,-2.3155959708734284,1.0
512.9739893306934,2.4825526625987315,1.0,737.4011630776394,215.2024194332781,1.0,476.760181,12.7942204,0.0,-2.211157412062635,-1.9476429852833577,1.0
502.94300994071045,13.078108490239018,1.0,,,,446.4979953,44.7784811,0.0,,,
520.0005163619342,16.902090143780896,1.0,751.9170717979778,273.65274211309963,1.0,,,,-1.8923797661801944,-2.503182760839275,1.0
,,,692.2866282686105,245.85313169506412,1.0,441.1389696,21.31182164,0.0,-2.0166596414225766,-2.7654017486997464,1.0
512.9573706343302,18.600542606190864,1.0,723.759091652708,293.7659959614132,1.0,475.9952536,61.9329706,0.0,1.942612337614601,2.1543756209183065,0.0
504.8289180042576,7.616358616805504,1.0,695.6865383322078,268.25350711752634,1.0,451.4152751,29.17417181,0.0,1.6828389531595185,1.818629417006431,0.0
498.5324457358469,-1.8612915593301051,1.0,672.9954286725155,247.21273474734184,1.0,432.3249055,0.933930712,0.0,-2.194077096241125,-2.029964001335545,1.0
517.6953998630919,24.29096952335085,1.0,,,,489.6064875,79.5823462,0.0,1.8789900850648904,2.7591305851778527,0.0
508.82359769714606,21.39166003948868,1.0,,,,462.7774781,71.07493936,0.0,2.191366215006134,1.982878859734023,0.0
,,,704.7107227242446,291.2698406139044,1.0,475.4852472,23.68792164,0.0,-2.778999264091698,-2.253517384882669,1.0
513.1024030155754,27.992118206126,1.0,700.3660694183493,365.8337103147254,1.0,475.1677405,91.25389155,0.0,1.7153439732649074,2.134952177470381,0.0
509.10137743038456,28.88584677509654,1.0,683.9983581477125,375.645882546446,1.0,462.9321237,94.12206659,0.0,-2.491559091872854,-2.449160985716008,1.0
483.2325889266368,22.086056237998054,1.0,601.9168059281433,362.320963628447,1.0,385.0869164,73.90844016,0.0,-1.7785769431266305,-1.8908014634350316,1.0
510.2701241277628,11.504540977576472,1.0,678.4443931951078,337.59292521829,1.0,465.9543842,42.34836208,0.0,1.4365870956216282,1.6346611235675876,0.0
,,,,,,465.7508418,-6.24269408,0.0,,,
507.1397957112721,19.320789741333588,1.0,659.5568471004951,374.8952503839857,1.0,456.0542582,66.16207821,0.0,,,
524.0827028031867,11.19442611757676,1.0,705.4755550965136,357.3504547603992,1.0,506.6189886,41.96342294,0.0,-1.897456687384073,-1.4192330982204413,1.0
,,,631.7665168681261,366.498915717669,1.0,,,,-2.865138030775043,-1.7056287965962469,1.0
518.3899137116246,20.91944199506044,1.0,678.2576489668156,400.0022372588271,1.0,488.9938295,71.49507705,0.0,2.447630136444965,2.687482033196495,0.0
503.9031730168171,23.391941572145825,1.0,,,,,,,-2.898582307697809,-2.4011265858654056,1.0
510.1356447616887,28.57300886364956,1.0,642.9347585141546,436.174827103402,1.0,463.6591937,94.80647665,0.0,,,
502.1076442936928,16.237183593831887,1.0,613.4151265403295,405.6706287926173,1.0,439.2799056,57.97205221,0.0,-2.5026559361744294,-1.9492964266658943,1.0
505.1696114738848,5.505855073650572,1.0,,,,,,,-1.9809409999103,-2.289459069971604,1.0
512.013625416264,23.378709175172503,1.0,631.9550088856845,439.8898209032107,1.0,468.388566,79.73797002,0.0,2.383331590822543,2.1781464087361444,0.0
509.0644987805604,19.049388430905218,1.0,617.3669991992317,433.1905878327241,1.0,,,,1.7228451867143495,1.7646811709226042,0.0
494.8198103519336,17.815860270885665,1.0,568.7924656351889,435.7046267630543,1.0,,,,-1.3374929735565924,-1.89733371811102,1.0
505.5057382181794,14.626543972601691,1.0,594.9108834224652,432.27592007903576,1.0,447.9043142,53.9810865,0.0,,,
507.27860399467096,27.31677684151436,1.0,594.1921743593149,476.4092161767036,1.0,,,,1.728569261991641,2.2080250231307126,0.0
527.7111100336064,25.64894546246877,1.0,649.3554182899346,477.3904234175156,1.0,513.8490134,87.37271486,0.0,,,
,,,594.1371059423143,477.7058143259668,1.0,464.5159632,81.94205758,0.0,-2.241624771239554,-1.998714408784245,1.0
489.5747555035748,24.891665098159727,1.0,522.390872350187,486.849352992079,1.0,,,,2.345769375535093,2.347374571828003,0.0
509.3201966179122,50.4159604555617,1.0,575.2080108871138,569.1658679769239,1.0,457.6227728,162.1467619,0.0,,,
506.7489241889989,29.42569172500898,1.0,560.982087395912,511.8559142174096,1.0,449.5454546,99.32985617,0.0,2.540688017229095,1.6843120057753056,0.0
508.279267986068,15.350059399736985,1.0,558.9691407953819,475.2059053682336,1.0,453.7668322,57.25492168,0.0,-2.7232105319916644,-2.226175137784546,1.0
,,,587.4595863725798,540.1956757235542,1.0,488.576265,116.9029346,0.0,1.605665372745317,2.5473191873560457,0.0
516.442046722918,19.196031728399134,1.0,569.978178321617,497.6410210064017,1.0,477.4974369,69.09081896,0.0,2.14317184444614,2.3044219172377254,0.0
522.511160234384,14.897838695815452,1.0,581.3123710955113,490.0644439553109,1.0,495.3167177,56.34219242,0.0,2.3496902417939087,1.4693888562770454,0.0
514.30249076252,51.447287175002245,1.0,549.7256886530874,604.9422105417276,1.0,,,,-1.8078382973943772,-1.495144072594143,1.0
498.4784721775112,24.50607277066939,1.0,495.20655489632327,529.2582880222424,1.0,,,,1.5693871574726488,2.955032476549517,0.0
509.32947766789135,25.760549242916778,1.0,520.6272256955801,538.0706323136433,1.0,454.5708244,89.35564068,0.0,,,
,,,463.74634356483546,562.06738313072,1.0,,,,1.780405239098926,2.0906692146089108,0.0
497.6058233304108,36.783547272283656,1.0,470.9403825356181,580.9606892584011,1.0,418.5688369,122.6974035,0.0,-1.950811046592262,-1.8092918728954144,1.0
498.9813861521876,48.17302650299887,1.0,467.6858775753511,619.8991367394092,1.0,422.2709041,156.9988957,0.0,2.1565338508254506,1.5729521303491376,0.0
,,,464.1471704854684,570.292163322988,1.0,425.7632957,102.8477857,0.0,-1.8950752610384725,-2.6203122997781136,1.0
516.201976745283,21.616955111032038,1.0,504.3447083200419,549.4846647276128,1.0,473.0652653,77.58996898,0.0,-2.261309708199239,-1.478511202676812,1.0
510.2858121396823,47.62288017690638,1.0,478.97688707068426,631.9841238820916,1.0,454.8740025,155.7339127,0.0,1.747320841367795,1.5921042290030143,0.0
491.8800022424017,37.02357522529083,1.0,416.06319343543066,604.5697614652643,1.0,399.2077753,124.0598065,0.0,2.434481743448398,2.138435952923064,0.0
510.4964979862184,43.6211780226034,1.0,464.140721983137,628.6470050715876,1.0,454.6024471,143.9740318,0.0,-2.809679991448771,-2.255520231790055,1.0
495.4702121422913,23.224023509741144,1.0,411.21546511967273,571.639889504173,1.0,409.0627668,82.90156101,0.0,1.966362195538509,1.340802065177633,0.0
513.000397957709,40.02400339158901,1.0,,,,461.1865051,133.4180374,0.0,-1.560305029043315,-1.6822877367230022,1.0
,,,439.5729482481903,633.4648468586565,1.0,452.3916701,136.8924703,0.0,,,
500.8609030883369,40.62760376566704,1.0,403.4144176540504,635.793689017572,1.0,,,,,,
510.5307801784535,31.786893754562087,1.0,424.2926673895108,613.0461768158591,1.0,452.3413267,109.0412624,0.0,-2.18079964039081,-1.467707431936074,1.0
526.195919919851,44.29400101691945,1.0,463.0887127217579,654.237419661067,1.0,498.8460526,146.668977,0.0,1.4757235174664536,1.2899910314105123,0.0
,,,362.9223310671178,665.158948660627,1.0,406.4490802,154.1299316,0.0,1.67379570880649,1.8045233124061997,0.0
497.6652398888919,48.67680983841444,1.0,,,,,,,-2.573805472421568,-2.1790570377399283,1.0
518.933775000222,33.22416676330363,1.0,416.3094943954272,631.4008554043705,1.0,475.5519453,113.7628318,0.0,2.234192617138526,2.8679394988428566,0.0
516.9165577414813,46.18374414546325,1.0,401.7998451859384,673.5221615623632,1.0,,,,-1.3662941725906717,-1.7502508832656702,1.0
,,,388.843678038468,723.050793215239,1.0,464.0287336,199.2252511,0.0,-2.017871366774086,-1.831992128669004,1.0
504.6965140384708,35.768215494055056,1.0,348.04129580128614,648.4332591043662,1.0,431.2793513,121.6739387,0.0,-1.9662415714128376,-1.611197931048544,1.0
498.1878726218952,35.772169646874026,1.0,319.8777128435003,651.3586725989995,1.0,,,,1.4998923263052175,1.2276144516111942,0.0
506.2438365817266,47.96640244033174,1.0,335.35083721476707,690.743718295335,1.0,434.8514199,158.4404986,0.0,-1.5574062293955364,-1.2631175924307976,1.0
509.71281357259033,53.45123922855612,1.0,,,,444.7146317,174.9767217,0.0,,,
507.0061916560755,60.339184419984605,1.0,320.0826700770835,733.1302235678164,1.0,,,,-2.503018428960196,-2.4107749128015663,1.0
504.1590869276246,73.62988410263702,1.0,302.68372825491946,775.4667169705042,1.0,426.9485379,235.6673513,0.0,1.6738532000324904,1.7394053438494446,0.0
512.9910267364202,38.48087655308933,1.0,320.2704852275774,672.3700498555081,1.0,,,,,,
495.9533418655788,52.50134585658597,1.0,260.19837362909675,716.6671105540296,1.0,401.2031758,172.4245828,0.0,-2.79124723899088,-0.8781990527086798,1.0
504.3547682828391,55.44070515271866,1.0,276.3950499099863,727.605492715459,1.0,425.8347199,181.3095626,0.0,-3.4011013991958565,-2.5942122107915098,1.0
511.2481174893017,48.1963975281092,1.0,288.0204051546472,707.8768980878604,1.0,445.9362692,159.640486,0.0,2.933779480213285,2.4530223291376925,0.0
497.9733651042228,34.40010780057622,1.0,239.0958306056901,668.3757719700252,1.0,405.5277643,118.3123765,0.0,-1.538101719843027,-2.066284007326859,1.0
501.9009298569985,58.73636734809047,1.0,241.73405440858997,743.1551177949938,1.0,416.7204751,191.3787972,0.0,1.087871672031085,2.151801952231001,0.0
508.43101008194105,38.33869595475636,1.0,252.1371508635197,683.6149227617396,1.0,435.7150107,130.2402767,0.0,-1.9774329922839948,-0.830187596989971,1.0
507.9450914523548,55.27286587087042,1.0,241.4510633939248,735.9519501061567,1.0,,,,-1.4413473422316678,-2.2594501022124263,1.0
,,,,,,401.1048632,176.064971,0.0,-2.486201444676249,-1.32688946338885,1.0
506.63943784169896,41.2369138038459,1.0,,,,428.5189904,139.0792126,0.0,-1.5954098515734183,-2.599046440095519,1.0
509.5560834171511,58.89777645363441,1.0,218.3668860720764,750.7151715883614,1.0,436.6504776,192.1033927,0.0,,,
516.7287981845578,64.45116617466084,1.0,230.50694727123928,768.4314927749477,1.0,,,,1.5737070764146766,2.011479877803976,0.0
492.0408849212895,45.15800879193941,1.0,147.0314673751474,711.4873860714151,1.0,,,,2.1097547778965224,2.196531466990046,0.0
510.8864411573684,60.29713032542936,1.0,194.1242630481774,757.7188895939853,1.0,438.7523627,196.4062968,0.0,-2.235371249091364,-1.863601805234868,1.0
510.80429239781375,94.30949445268844,1.0,184.40334032106523,860.4484736225465,1.0,437.8649568,298.4715905,0.0,1.9944271940790796,2.0057494499350312,0.0
511.2796649861268,67.7606407987407,1.0,176.3259129397748,781.3723555371571,1.0,438.6445251,218.8498071,0.0,-1.499334491326635,-1.7013937477982874,1.0
515.0269392846955,63.54159689825175,1.0,178.036661664301,769.1632357684356,1.0,,,,,,
502.2496085324469,65.23997073252282,1.0,130.14761059843323,774.5835754693528,1.0,410.2445484,211.3269599,0.0,-2.255463090616132,-1.612635840466419,1.0
497.5886458547077,55.90457977356263,1.0,106.58322797539844,746.7794837051972,1.0,395.5984337,183.3351122,0.0,1.570513805777829,1.550528921767232,0.0
500.37707737003456,59.71388673618227,1.0,105.3441452337065,758.2860247645406,1.0,,,,2.5108952927943364,1.7237296632916357,0.0
528.2903313264101,40.84476412291944,1.0,,,,486.3604691,138.1736523,0.0,,,
511.9185984752098,44.01241826596947,1.0,120.69753786714222,710.9672792306048,1.0,,,,-2.200174407506712,-2.736161464233245,1.0
,,,76.02251532292264,793.5899136993523,1.0,400.8689116,230.5963291,0.0,,,
505.5209534428251,50.606117794431405,1.0,82.16063312057425,730.0367972194418,1.0,,,,,,
497.6350222087258,68.80136876547283,1.0,48.80747557364436,784.0796935196225,1.0,391.6426783,222.03595,0.0,2.010531010671032,2.049727228515356,0.0
497.3935176957268,64.79168916800616,1.0,38.37410894727117,771.382806103466,1.0,390.2165812,209.995798,0.0,1.9491513627225645,2.0096396922565387,0.0
505.0612459291309,56.732697104079136,1.0,,,,412.5127684,185.8039557,0.0,,,
525.9525308909009,70.20937244157193,1.0,104.59927992035423,785.9244579840783,1.0,474.4742286,226.215333,0.0,-1.3378206250020803,-2.086100396348441,1.0
484.1684456949581,66.35609035323989,1.0,,,,348.4041981,214.6330262,0.0,-2.5202996150425725,-2.157801561692929,1.0
497.7080077212732,73.63712790834077,1.0,0.3788216803990067,793.9943827865039,1.0,388.2997461,236.4498371,0.0,,,
496.3058851840267,64.58655888718722,1.0,-13.580167609165336,765.547472040807,1.0,383.3648944,209.2679577,0.0,1.155884986114284,1.943767008720224,0.0
509.1854050991989,75.01248439083281,1.0,15.301764505361293,795.404233937575,1.0,421.2696414,240.511662,0.0,-2.0142644349172083,-2.16236513254148,1.0
492.0362276724241,63.63080866313698,1.0,,,,369.0829851,206.3286337,0.0,2.5770920152470094,2.086252208246433,0.0
,,,-34.19552742814664,750.3369583858415,1.0,389.8077382,198.5841357,0.0,1.410421034681156,2.6507140358323804,0.0
521.4987127003799,72.26704962972498,1.0,22.963627208432957,782.1494513288287,1.0,455.9763291,232.1494513,0.0,1.7682020126769529,2.240740736886731,0.0
491.13665018318335,78.01637295645907,1.0,-77.87935053673348,797.4726937746962,1.0,364.13519,249.3474592,0.0,-2.711397454313172,-1.0388376222778009,1.0
524.8675914341022,79.78280256164484,1.0,13.560609555709076,800.7213092431743,1.0,464.567822,254.5927412,0.0,1.7445974312155634,1.409683907938794,0.0
488.3520900074166,65.23608022242837,1.0,-105.73324511456806,754.9045559264838,1.0,354.2559041,210.8944937,0.0,1.6210645697874169,1.974957952857589,0.0
,,,-32.188120068217074,747.7594813162505,1.0,436.7706626,205.9896829,0.0,2.4002824017154984,2.0391300875808307,0.0
507.7811663853963,79.06492313173516,1.0,-66.91783277906387,791.6604043454973,1.0,410.9967129,252.2525263,0.0,,,
,,,-118.06935856968876,765.9413595266371,1.0,368.7855138,229.0169372,0.0,2.139962299521619,1.950924805178521,0.0
,,,-197.51897744266677,736.1752580745093,1.0,298.2592207,201.8556857,0.0,-1.169696220052743,-2.7083017412128205,1.0
500.5072217343096,60.700027702043904,1.0,-117.8664164227668,728.5273181260947,1.0,386.8165435,196.9338293,0.0,2.74467798103724,2.260651874137857,0.0
519.2521026509758,59.49594332315579,1.0,-71.31276878083631,721.9848070771877,1.0,,,,2.6151453403638603,2.6011899243922056,0.0
498.4218527075292,75.72412812922785,1.0,,,,378.9626282,241.8356148,0.0,2.112804327235552,2.224856050115996,0.0
517.1285601943235,60.67733279265016,1.0,-96.99403387572696,719.2932760219378,1.0,,,,,,
514.24021648883,75.75738257933912,1.0,,,,,,,-2.312513695342336,-2.1951963469927542,1.0
492.6854662242336,80.895049115456,1.0,-189.5549916873454,773.2118595941926,1.0,359.3187605,257.0602776,0.0,-2.150391938238013,-2.330304296988496,1.0
504.3823457322831,70.89067176647059,1.0,,,,393.5877748,226.9423798,0.0,-2.163280488839604,-2.004104941134807,1.0
502.9801881145029,73.65839351902041,1.0,-177.81098911887912,744.2703926770981,1.0,388.5546829,235.1363667,0.0,,,
503.3069818244326,84.7513869897779,1.0,-186.36246405398825,773.7479621430289,1.0,388.70347,268.3017285,0.0,,,
517.9208404342261,66.3703368438022,1.0,-152.0251834532831,714.6800338897493,1.0,431.7084965,213.0404914,0.0,2.078253268982688,2.1160905181001377,0.0
523.2790928892216,59.845885278366495,1.0,,,,,,,,,
500.3182182079496,85.86806565764066,1.0,-223.75275047004723,764.9549025262766,1.0,,,,-1.4957013565699482,-1.736201308612842,1.0
504.5325211750152,74.37588661536273,1.0,-220.5221536998329,726.185543308287,1.0,389.0043606,236.6757982,0.0,,,
499.5271368363439,76.29071761343678,1.0,-244.91687254263576,727.5152830268541,1.0,373.1320389,242.2840582,0.0,1.6764092840761196,2.236123575043925,0.0
495.5996922960241,90.3344490267126,1.0,-266.04249112218656,765.1102001794994,1.0,360.4886827,284.2744146,0.0,1.6476498620718831,2.4716303624847478,0.0
504.9476991155955,75.52688817495957,1.0,-247.30494539702943,716.0301433560811,1.0,,,,,,
,,,-240.64526899863048,743.1106214236127,1.0,402.7239957,271.4146372,0.0,1.940917977435715,1.6599108980015749,0.0
509.272246552734,89.98694571209842,1.0,-252.82773193478928,749.7340782938312,1.0,398.8943608,282.7814914,0.0,,,
492.7355523424339,78.7059620354076,1.0,-311.6247381734298,710.8732127898863,1.0,,,,1.3201096372480932,1.9792995942210163,0.0
508.37954019390594,91.0284413113816,1.0,,,,394.4510301,285.5821837,0.0,1.7336486040102228,2.54537486721725,0.0
500.5779146855156,86.71482881068518,1.0,-306.3413863585381,724.5069076223627,1.0,370.1564446,272.472313,0.0,,,
,,,-276.79955609694787,699.7160123002147,1.0,407.8576776,252.8815202,0.0,2.385895275606834,2.4117520769818657,0.0
506.0162325333674,84.75280750109118,1.0,-308.0867207126413,707.7554091375844,1.0,384.6778804,266.2337779,0.0,1.9859088858306728,2.2141659352652088,0.0
498.246448685054,98.37886332522632,1.0,-340.3537125142576,743.0250710271822,1.0,360.4647632,306.9284544,0.0,1.7795386838537044,1.8598222524077452,0.0
508.5546517575959,96.1423981514529,1.0,,,,390.4809645,300.030696,0.0,-2.8461852187370544,-1.635326826859787,1.0
,,,-313.1607843563003,702.8230533457167,1.0,403.5991696,277.9104177,0.0,-2.5730002132537217,-1.9764669526707528,1.0
,,,-341.0418756557784,688.7767738501929,1.0,,,,-1.8963646265131904,-1.846133712660284,1.0
503.16918971700784,88.55355971352665,1.0,,,,,,,-2.203151565222531,-2.432022495551185,1.0
500.7716175623309,96.42214259403804,1.0,,,,363.4522449,300.0672352,0.0,1.1849008265169778,2.2313911277628877,0.0
,,,-413.2531933690299,747.844757591575,1.0,334.6845303,346.6172989,0.0,,,
489.4874273469299,79.55937343464208,1.0,-427.8444099421813,644.0835006672037,1.0,327.7325848,249.0476718,0.0,1.7323649177335778,2.012702604192508,0.0
,,,,,,391.3315815,310.8453252,0.0,,,
505.5316503332576,99.21475947758346,1.0,-396.6793447698077,689.8957093130192,1.0,373.9802159,307.5623602,0.0,-2.4175963450957414,-2.4733702054785947,1.0
499.03825084823256,84.57353975296229,1.0,-424.5492764240406,639.2293725910456,1.0,353.5508246,263.4053221,0.0,2.5940148961761507,2.1584713059624248,0.0
,,,-430.6244245627968,640.823882408905,1.0,354.8472347,271.6134399,0.0,-1.8966547441459984,-1.73447874651097,1.0
508.6501315902674,93.3045763077989,1.0,-412.2980350226727,651.6096035098576,1.0,380.4748475,289.1162593,0.0,,,
,,,-474.904619872812,641.1540101861636,1.0,325.0978083,285.4804184,0.0,-0.9234401037147086,-1.765847546155204,1.0
,,,-446.2734923549284,628.5506038174929,1.0,360.8854715,279.7985654,0.0,,,
490.2782640577432,99.05437888881542,1.0,-491.7820892544081,647.3330483784707,1.0,322.4590785,305.6034942,0.0,2.30703968517304,2.4611033357832635,0.0
500.815768544888,92.16185846945788,1.0,-468.1514960572888,619.2684240955163,1.0,353.096233,284.6613983,0.0,2.1882127655778145,1.4502996047079026,0.0
493.5205834012742,100.16540371317448,1.0,,,,330.2310394,308.4022195,0.0,-1.561636613154774,-2.9134556891522587,1.0
483.6142156828031,84.38371041043709,1.0,-535.5006929827339,580.8474873424504,1.0,299.5280425,260.7820205,0.0,-2.389091760728061,-1.1316125215116446,1.0
490.77393875684936,96.9371491811528,1.0,-521.7815284715515,610.8101809486025,1.0,320.0190861,298.1618886,0.0,-1.647944488929209,-2.7478397581285083,1.0
500.9300079440631,114.43828317285848,1.0,-498.99675947807503,655.5142744051877,1.0,349.4949601,350.3794889,0.0,,,
506.2593095029746,98.6982628016743,1.0,-490.61444945962376,600.3941630193655,1.0,364.4863474,302.8682482,0.0,,,
497.35356205722775,90.88510737783456,1.0,-524.8581767093483,568.9548647701608,1.0,336.7684278,279.1322001,0.0,,,
497.2188337435426,98.63639241525324,1.0,-532.7084831123319,584.1100820860146,1.0,335.3594299,302.0840472,0.0,-1.1653745968115157,-1.8490053948212235,1.0
500.4906219966695,93.86307103916737,1.0,-530.2576349888092,561.5936659140617,1.0,,,,2.2384491844611114,2.074224790690039,0.0
,,,-532.0643738283203,625.9361761992355,1.0,348.6278036,359.7794615,0.0,-2.081627474416589,-2.043227641355524,1.0
,,,,,,328.3413282,327.3663546,0.0,1.933559711206522,1.851104560299136,0.0
503.7386743407425,99.95931443724544,1.0,-542.1051741960679,554.7163021827707,1.0,350.8588322,304.7900387,0.0,1.6302185018043434,2.771507297703368,0.0
498.9345540532878,104.70913072627928,1.0,-563.543472042507,560.388265909993,1.0,335.4213474,318.7099895,0.0,,,
,,,-574.7074017864861,529.984608421465,1.0,330.1666228,296.6413767,0.0,1.8965481619180145,2.440089456040391,0.0
496.64921516184575,110.78602096240772,1.0,-584.1873394224757,561.1871686476888,1.0,326.5031438,336.2649336,0.0,-2.2152309559428964,-1.425310308316438,1.0
510.76963932691234,116.00988814892204,1.0,,,,367.8274033,351.59026,0.0,2.2131293653890505,2.3384540175151227,0.0
,,,-534.6330680420816,509.0995489524378,1.0,387.4076089,301.2726682,0.0,,,
504.6872859029783,109.4723311410482,1.0,-580.0776008087051,530.4229048223945,1.0,347.494604,331.2680988,0.0,-1.283323748559004,-1.7908009943454035,1.0
,,,-547.4808139405992,493.3887361822962,1.0,385.5257583,302.9873913,0.0,2.333191541015957,1.7696401063057234,0.0
487.2696677875295,102.865972753521,1.0,-645.2021491519623,492.284467133499,1.0,293.1405622,310.7167936,0.0,2.226890956317842,1.0851297944977345,0.0
474.2781817839343,104.21256199124768,1.0,-690.4697880686399,487.0368432969784,1.0,253.1097812,314.3818618,0.0,-2.0276762740111947,-2.131968674296344,1.0
487.7752985313567,111.58407441329705,1.0,,,,,,,2.393163981054488,1.7667904516320283,0.0
,,,-629.7013295358436,543.9298944320319,1.0,,,,,,
504.5675366269134,105.53057884107967,1.0,,,,340.7862681,317.177204,0.0,2.022879258650723,1.906408074987083,0.0
485.92633898886186,116.82825969573427,1.0,,,,283.7913662,350.6723992,0.0,1.430098772286613,2.39247876062025,0.0
481.5545753495861,130.8329157111198,1.0,-698.6377419199144,519.231453447898,1.0,269.6010849,392.282677,0.0,-1.9290966804232728,-1.0832823190921608,1.0
506.39696484712806,108.43563813027292,1.0,,,,343.0496077,324.6812891,0.0,,,
,,,-722.6476237694278,488.9401576709773,1.0,254.7247665,380.7839044,0.0,3.134877311993804,1.2728171627006175,0.0
493.14618211178936,126.723106702162,1.0,-680.6497908575363,477.3626911931824,1.0,301.1291078,378.7069021,0.0,-1.851242823022527,-1.977988861912326,1.0
478.1906651717343,108.9596737625774,1.0,-730.9042303375782,414.0769120492009,1.0,255.173104,324.989322,0.0,,,
494.0299754370664,116.03151302093808,1.0,-688.6687671111964,425.22457711434737,1.0,301.5980323,345.7716064,0.0,-1.782596021134421,-1.7299527697375972,1.0
,,,-707.9786835010276,434.1859911609753,1.0,286.3677294,364.4327339,0.0,,,
482.9842349564569,115.35388261795734,1.0,-732.0510449151911,402.8440928367766,1.0,,,,-1.4893876284164185,-1.6456523634447868,1.0
,,,-701.8534714502551,414.0946010049598,1.0,300.3191709,363.9306928,0.0,,,
,,,,,,316.47044,316.1234614,0.0,,,
477.837921148105,131.37689737179062,1.0,-762.0447500769906,419.8819316821603,1.0,,,,2.4704588072875566,2.202602040161444,0.0
496.34021782654446,111.7223428065518,1.0,-711.1693133948804,350.44396521191214,1.0,301.8977117,330.1185018,0.0,2.0833367476862645,2.317515718446053,0.0
508.36584956336526,120.97082949853971,1.0,-679.6124444699448,367.6521122674191,1.0,,,,2.5498297979435565,2.327631865361299,0.0
504.4837912572752,121.09593795904956,1.0,-695.6664285131761,357.4284937236754,1.0,324.0909104,357.2821758,0.0,1.652716070134317,1.9251827298361648,0.0
513.1340260392643,138.58062560654668,1.0,-674.0105434015031,399.22337100556206,1.0,348.9178821,409.2484806,0.0,-2.240121020869112,-2.2616254716924478,1.0
489.8718707041807,131.3491838189637,1.0,,,,278.0044057,387.0602347,0.0,,,
498.6494753686816,135.92583914482566,1.0,,,,303.2069591,400.2900975,0.0,2.057573936570046,1.8104262185600384,0.0
482.3799234980344,129.7058786053107,1.0,-778.4719050705,340.2741571206995,1.0,253.2648206,381.1239097,0.0,2.5906893006441427,1.6840481209974163,0.0
502.4460840135008,105.86359979595665,1.0,-722.108907367328,257.8612486593646,1.0,312.3266247,309.0845441,0.0,,,
